F19231  2 2920  30460 
F19232  2 2920  30460 
F19239  2 2920  30460 
F1924   2 29284 30460 
F19250  2 29211 30460 
F19251  2 29212 30460 
F19259  2 29289 30460 
F1926   2 29283 30460 
F1927   2 29282 30460 
F19280  2 29289 30460 
F19281  2 29289 30460 
F19282  2 29285 30460 
F19288  2 29289 30460 
F1929   2 2929  30460 
F1990   1 30580 
F19920  1 2922  
F19921  1 29281 
F19922  1 29289 
F19929  1 2922  
F19930  1 2920  
F19931  1 2920  
F19932  1 2920  
F19939  1 2920  
F1994   1 29284 
F19950  1 29211 
F19951  1 29212 
F19959  1 29289 
F1996   1 29283 
F1997   1 29282 
F19980  1 29289 
F19981  1 29289 
F19982  1 29285 
F19988  1 29289 
F1999   1 2929  
F200    1 29530 
F201    1 29510 
F202    1 29520 
F203    1 29590 
F205    1 29560 
F2081   1 29540 
F2089   1 29580 
F209    1 29590 
F21     1 30122 
F22     1 2971  
F23     1 2988  
F24     1 2973  
F250    1 29570 
F251    1 29570 
F258    1 29570 
F259    1 29570 
F28     1 2989  
F29     1 2989  
F3010   1 29600 
F3011   1 29601 
F3012   1 29602 
F3013   1 29603 
F302    1 29604 
F303    1 29605 
F304    1 29606 
F308    1 29681 
F309    1 29600 
F310    1 29640 
F3110   1 29640 
F3111   1 29641 
F3112   1 29642 
F3113   1 29643 
F312    1 29644 
F3130   1 29650 
F3131   1 29651 
F3132   1 29652 
F314    1 29653 
F315    1 29654 
F3160   1 29660 
F3161   1 29661 
F3162   1 29662 
F3163   1 29663 
F3164   1 29664 
F3170   1 2967  
F3171   1 2967  
F3172   1 2967  
F3173   1 29645 
F3174   1 29646 
F3175   1 29655 
F3176   1 29656 
F3177   1 29665 
F3178   1 29666 
F3181   1 29689 
F3189   1 29640 
F319    1 29680 
F320    1 29621 
F321    1 29622 
F322    1 29623 
F323    1 29624 
F324    1 29625 
F325    1 29626 
F328    1 29682 
F329    1 311   
F330    1 29631 
F331    1 29632 
F332    1 29633 
F333    1 29634 
F3340   1 29630 
F3341   1 29635 
F3342   1 29636 
F338    1 29699 
F339    1 29630 
F340    1 30113 
F341    1 3004  
F348    1 29699 
F349    1 29699 
F39     1 29690 
F4000   1 30022 
F4001   1 30021 
F4002   1 30022 
F4010   1 30023 
F4011   1 30023 
F40210  1 30029 
F40218  1 30029 
F40220  1 30029 
F40228  1 30029 
F40230  1 30029 
F40231  1 30029 
F40232  1 30029 
F40233  1 30029 
F40240  1 30029 
F40241  1 30029 
F40242  1 30029 
F40243  1 30029 
F40248  1 30029 
F40290  1 30029 
F40291  1 30029 
F40298  1 30029 
F408    1 30029 
F409    1 30020 
F410    1 30001 
F411    1 30002 
F413    1 30009 
F418    1 30009 
F419    1 30000 
F42     1 3003  
F430    1 3089  
F4310   1 30981 
F4311   1 30981 
F4312   1 30981 
F4320   1 3099  
F4321   1 3090  
F4322   1 30924 
F4323   1 30928 
F4324   1 3093  
F4325   1 3094  
F4329   1 30929 
F438    1 30989 
F439    1 3099  
F440    1 30012 
F441    1 30013 
F442    1 30019 
F444    1 30011 
F445    1 30011 
F446    1 30011 
F447    1 30011 
F4481   1 30014 
F4489   1 30016 
F449    1 30015 
F450    1 30081 
F451    1 30082 
F4520   1 3007  
F4521   1 3007  
F4522   1 3007  
F4529   1 3007  
F4541   1 30780 
F4542   1 30789 
F458    1 3061  
F459    1 3069  
F481    1 3006  
F482    1 31081 
F488    1 30089 
F489    1 3009  
F5000   1 3071  
F5001   1 3071  
F5002   1 3071  
F502    1 30751 
F508    1 30759 
F509    1 30750 
F5101   1 30742 
F5102   1 30741 
F5103   1 30742 
F5104   1 32702 
F5105   1 32702 
F5109   1 30742 
F5111   1 30744 
F5112   1 30744 
F5113   1 32715 
F5119   1 32719 
F513    1 30746 
F514    1 30746 
F515    1 30747 
F518    1 30749 
F519    1 30740 
F520    1 30271 
F521    1 30279 
F5221   1 30272 
F5222   1 30272 
F5231   1 30273 
F5232   1 30274 
F524    1 30275 
F525    1 30651 
F526    1 30276 
F528    1 30272 
F529    1 30270 
F53     1 29389 
F54     1 316   
F550    1 30590 
F551    1 30590 
F552    1 30590 
F553    1 30590 
F554    1 30590 
F558    1 30590 
F59     1 3068  
F600    1 3010  
F601    1 30120 
F602    1 3017  
F603    1 30183 
F604    1 30150 
F605    1 3014  
F606    1 30182 
F607    1 3016  
F6081   1 30181 
F6089   1 30189 
F609    1 3019  
F630    1 31231 
F631    1 31233 
F632    1 31232 
F633    1 3079  
F6381   1 31234 
F6389   1 31239 
F639    1 31230 
F641    1 30285 
F642    1 3026  
F648    1 3026  
F649    1 3026  
F650    1 30281 
F651    1 3023  
F652    1 3024  
F653    1 30282 
F654    1 3022  
F6550   1 30284 
F6551   1 30283 
F6552   1 30284 
F6581   1 30289 
F6589   1 30289 
F659    1 3029  
F66     1 30289 
F6810   1 30151 
F6811   1 30016 
F6812   1 30151 
F6813   2 30016 30151 
F688    1 30019 
F69     1 3019  
F70     1 317   
F71     1 3180  
F72     1 3181  
F73     1 3182  
F78     1 319   
F79     1 319   
F800    1 31539 
F801    1 31531 
F802    1 31532 
F804    1 31534 
F8081   1 31535 
F8089   1 31539 
F809    1 31539 
F810    1 31500 
F812    1 3151  
F8181   1 3152  
F8189   1 3152  
F819    1 3159  
F82     1 3154  
F840    1 29900 
F842    1 3308  
F843    1 29910 
F845    1 29980 
F848    1 29980 
F849    1 29990 
F88     1 3158  
F89     1 3159  
F900    1 31401 
F901    1 31401 
F902    1 31401 
F908    1 31401 
F909    1 31401 
F910    1 31289 
F911    1 31200 
F912    1 31282 
F913    1 31381 
F918    1 31289 
F919    1 3129  
F930    1 30921 
F938    1 31389 
F939    1 3139  
F940    1 31323 
F941    1 31389 
F942    1 31389 
F948    1 30929 
F949    1 31389 
F950    1 30721 
F951    1 30722 
F952    1 30723 
F958    1 30720 
F959    1 30720 
F980    1 3076  
F981    1 3077  
F9821   1 30753 
F9829   1 30759 
F983    1 30752 
F984    1 3073  
F985    1 3070  
F988    1 31389 
F989    1 3139  
F99     1 3009  
G000    1 3200  
G001    1 3201  
G002    1 3202  
G003    1 3203  
G008    1 32089 
G009    1 3209  
G01     1 3207  
G02     1 3211  
G030    1 3220  
G031    1 3222  
G032    1 0479  
G038    1 99709 
G039    1 3229  
G0400   1 32361 
G0401   1 32361 
G0402   1 32351 
G041    1 3441  
G042    1 3209  
G0430   1 32362 
G0431   1 32362 
G0432   1 32351 
G0439   1 32361 
G0481   1 32381 
G0489   1 32382 
G0490   1 3239  
G0491   1 3239  
G053    1 32341 
G054    1 32342 
G060    1 3240  
G061    1 3241  
G062    1 3249  
G07     1 3249  
G08     1 325   
G09     1 326   
G10     1 3334  
G110    1 3342  
G111    1 3343  
G112    1 3342  
G113    1 3348  
G114    1 3341  
G118    1 3348  
G119    1 3349  
G120    1 3350  
G121    1 33511 
G1220   1 33529 
G1221   1 33520 
G1222   1 33522 
G1229   1 33524 
G128    1 33519 
G129    1 33510 
G130    1 3573  
G131    1 3573  
G132    1 3317  
G138    1 3317  
G14     1 138   
G20     1 3320  
G210    1 33392 
G2111   1 3321  
G2119   1 3321  
G212    1 3321  
G213    1 3321  
G214    1 3320  
G218    1 3321  
G219    1 3321  
G230    1 3330  
G231    1 3330  
G232    1 3330  
G238    1 3330  
G239    1 3330  
G2401   1 33385 
G2402   1 33372 
G2409   1 33379 
G241    1 3336  
G242    1 33379 
G243    1 33383 
G244    1 33382 
G245    1 33381 
G248    1 33379 
G249    1 33389 
G250    1 3331  
G251    1 3331  
G252    1 3331  
G253    1 3332  
G254    1 3335  
G255    1 3335  
G2561   1 3333  
G2569   1 3333  
G2570   1 33399 
G2571   1 33399 
G2579   1 33399 
G2581   1 33394 
G2582   1 33391 
G2583   1 33393 
G2589   1 33399 
G259    1 33390 
G26     1 33399 
G300    1 3310  
G301    1 3310  
G308    1 3310  
G309    1 3310  
G3101   1 33111 
G3109   1 33119 
G311    1 3312  
G312    1 3317  
G3181   1 3308  
G3182   1 3308  
G3183   1 33182 
G3184   1 33183 
G3185   1 3316  
G3189   1 33189 
G319    1 3319  
G320    1 3362  
G3281   1 3344  
G3289   1 34989 
G35     1 340   
G360    1 3410  
G361    1 3418  
G368    1 3418  
G369    1 3419  
G370    1 3411  
G371    1 3418  
G372    1 3418  
G373    1 34120 
G374    1 3239  
G375    1 3411  
G378    1 3418  
G379    1 3419  
G40001  1 34550 
G40009  1 34550 
G40011  1 34551 
G40019  1 34551 
G40101  1 34550 
G40109  1 34550 
G40111  1 34551 
G40119  1 34551 
G40201  1 34540 
G40209  1 34540 
G40211  1 34541 
G40219  1 34541 
G40301  1 3453  
G40309  1 34510 
G40311  1 3453  
G40319  1 3453  
G40401  1 34560 
G40409  1 34560 
G40411  1 34561 
G40419  1 34561 
G40501  1 34580 
G40509  1 34580 
G40801  1 34580 
G40802  1 34580 
G40803  1 34581 
G40804  1 34581 
G40811  1 34581 
G40812  1 34580 
G40813  1 34581 
G40814  1 34581 
G40821  1 34580 
G40822  1 34580 
G40823  1 34581 
G40824  1 34581 
G4089   1 34580 
G40901  1 34590 
G40909  1 34590 
G40911  1 34591 
G40919  1 34591 
G40A01  1 34580 
G40A09  1 34580 
G40A11  1 34581 
G40A19  1 34581 
G40B01  1 34580 
G40B09  1 34580 
G40B11  1 34581 
G40B19  1 34581 
G43001  1 34612 
G43009  1 34610 
G43011  1 34613 
G43019  1 34611 
G43101  1 34602 
G43109  1 34600 
G43111  1 34603 
G43119  1 34601 
G43401  1 34632 
G43409  1 34630 
G43411  1 34633 
G43419  1 34631 
G43501  1 34652 
G43509  1 34650 
G43511  1 34653 
G43519  1 34651 
G43601  1 34662 
G43609  1 34660 
G43611  1 34663 
G43619  1 34661 
G43701  1 34672 
G43709  1 34670 
G43711  1 34673 
G43719  1 34671 
G43801  1 34682 
G43809  1 34680 
G43811  1 34683 
G43819  1 34681 
G43821  1 34642 
G43829  1 34640 
G43831  1 34643 
G43839  1 34641 
G43901  1 34692 
G43909  1 34690 
G43911  1 34693 
G43919  1 34691 
G43A0   1 34620 
G43A1   1 34621 
G43B0   1 34620 
G43B1   1 34621 
G43C0   1 34620 
G43C1   1 34621 
G43D0   1 34620 
G43D1   1 34621 
G44001  1 33900 
G44009  1 33900 
G44011  1 33901 
G44019  1 33901 
G44021  1 33902 
G44029  1 33902 
G44031  1 33903 
G44039  1 33903 
G44041  1 33904 
G44049  1 33904 
G44051  1 33905 
G44059  1 33905 
G44091  1 33909 
G44099  1 33909 
G441    1 7840  
G44201  1 33910 
G44209  1 30781 
G44211  1 33911 
G44219  1 33911 
G44221  1 33912 
G44229  1 33912 
G44301  1 33920 
G44309  1 33920 
G44311  1 33921 
G44319  1 33921 
G44321  1 33922 
G44329  1 33922 
G4440   1 3393  
G4441   1 3393  
G4451   1 33941 
G4452   1 33942 
G4453   1 33943 
G4459   1 33944 
G4481   1 33981 
G4482   1 33982 
G4483   1 33983 
G4484   1 33984 
G4485   1 33985 
G4489   1 33989 
G450    1 4353  
G451    1 4358  
G452    1 4358  
G453    1 36234 
G454    1 4377  
G458    1 4358  
G459    1 4359  
G460    1 4358  
G461    1 4358  
G462    1 4358  
G463    1 4378  
G464    1 4378  
G465    1 4378  
G466    1 4378  
G467    1 4378  
G468    1 4378  
G4700   1 78052 
G4701   1 32701 
G4709   1 32709 
G4710   1 78054 
G4711   1 32711 
G4712   1 32712 
G4713   1 32713 
G4714   1 32714 
G4719   1 32719 
G4720   1 32730 
G4721   1 32731 
G4722   1 32732 
G4723   1 32733 
G4724   1 32734 
G4725   1 32735 
G4726   1 32736 
G4727   1 32737 
G4729   1 32739 
G4730   1 78057 
G4731   1 32721 
G4732   1 32722 
G4733   1 32723 
G4734   1 32724 
G4735   1 32725 
G4736   1 32726 
G4737   1 32727 
G4739   1 32729 
G47411  1 34701 
G47419  1 34700 
G47421  1 34711 
G47429  1 34710 
G4750   1 32740 
G4751   1 32741 
G4752   1 32742 
G4753   1 32743 
G4754   1 32744 
G4759   1 32749 
G4761   1 32751 
G4762   1 32752 
G4763   1 32753 
G4769   1 32759 
G478    1 3278  
G479    1 78050 
G500    1 3501  
G501    1 3502  
G508    1 3508  
G509    1 3509  
G510    1 3510  
G511    1 3511  
G512    1 3518  
G513    1 3518  
G514    1 3518  
G518    1 3518  
G519    1 3519  
G520    1 3520  
G521    1 3521  
G522    1 3523  
G523    1 3525  
G527    1 3526  
G528    1 3524  
G529    1 3529  
G53     1 3529  
G540    1 3530  
G541    1 3531  
G542    1 3532  
G543    1 3533  
G544    1 3534  
G545    1 3535  
G546    1 3536  
G547    1 3536  
G548    1 3538  
G549    1 3539  
G55     1 3538  
G5600   1 3540  
G5601   1 3540  
G5602   1 3540  
G5610   1 3541  
G5611   1 3541  
G5612   1 3541  
G5620   1 3542  
G5621   1 3542  
G5622   1 3542  
G5630   1 3543  
G5631   1 3543  
G5632   1 3543  
G5640   1 3544  
G5641   1 3544  
G5642   1 3544  
G5680   1 3548  
G5681   1 3548  
G5682   1 3548  
G5690   1 3549  
G5691   1 3549  
G5692   1 3549  
G5700   1 3550  
G5701   1 3550  
G5702   1 3550  
G5710   1 3551  
G5711   1 3551  
G5712   1 3551  
G5720   1 3552  
G5721   1 3552  
G5722   1 3552  
G5730   1 3553  
G5731   1 3553  
G5732   1 3553  
G5740   1 3554  
G5741   1 3554  
G5742   1 3554  
G5750   1 3555  
G5751   1 3555  
G5752   1 3555  
G5760   1 3556  
G5761   1 3556  
G5762   1 3556  
G5770   1 35571 
G5771   1 35571 
G5772   1 35571 
G5780   1 35579 
G5781   1 35579 
G5782   1 35579 
G5790   1 3558  
G5791   1 3558  
G5792   1 3558  
G580    1 3548  
G587    1 3545  
G588    1 3559  
G589    1 3559  
G59     1 3559  
G600    1 3561  
G601    1 3563  
G602    1 3560  
G603    1 3564  
G608    1 3568  
G609    1 3569  
G610    1 3570  
G611    1 3577  
G6181   1 35781 
G6189   1 35789 
G619    1 3579  
G620    1 3576  
G621    1 3575  
G622    1 3577  
G6281   1 35782 
G6282   1 3577  
G6289   1 35789 
G629    1 3579  
G63     1 3574  
G64     1 35789 
G650    1 3574  
G651    1 3574  
G652    1 3574  
G7000   1 35800 
G7001   1 35801 
G701    1 3582  
G702    1 3588  
G7080   1 35830 
G7081   1 35839 
G7089   1 3588  
G709    1 3589  
G710    1 3591  
G7111   1 35921 
G7112   1 35922 
G7113   1 35923 
G7114   1 35924 
G7119   1 35929 
G712    1 3590  
G713    1 35989 
G718    1 35989 
G719    1 3599  
G720    1 3594  
G721    1 3594  
G722    1 3594  
G723    1 3593  
G7241   1 35971 
G7249   1 35979 
G7281   1 35981 
G7289   1 35989 
G729    1 3599  
G731    1 35831 
G733    1 3581  
G737    1 3595  
G800    1 3432  
G801    1 3430  
G802    1 3431  
G803    1 33371 
G804    1 3438  
G808    1 3438  
G809    1 3439  
G8100   1 34200 
G8101   1 34201 
G8102   1 34201 
G8103   1 34202 
G8104   1 34202 
G8110   1 34210 
G8111   1 34211 
G8112   1 34211 
G8113   1 34212 
G8114   1 34212 
G8190   1 34290 
G8191   1 34291 
G8192   1 34291 
G8193   1 34292 
G8194   1 34292 
G8220   1 3441  
G8221   1 3441  
G8222   1 3441  
G8250   1 34400 
G8251   1 34401 
G8252   1 34402 
G8253   1 34403 
G8254   1 34404 
G830    1 3442  
G8310   1 34430 
G8311   1 34431 
G8312   1 34431 
G8313   1 34432 
G8314   1 34432 
G8320   1 34440 
G8321   1 34441 
G8322   1 34441 
G8323   1 34442 
G8324   1 34442 
G8330   1 3445  
G8331   1 3445  
G8332   1 3445  
G8333   1 3445  
G8334   1 3445  
G834    1 34460 
G835    1 34481 
G8381   1 34489 
G8382   1 34489 
G8383   1 34489 
G8384   1 34489 
G8389   1 34489 
G839    1 3449  
G890    1 3380  
G8911   1 33811 
G8912   1 33812 
G8918   1 33818 
G8921   1 33821 
G8922   1 33822 
G8928   1 33828 
G8929   1 33829 
G893    1 3383  
G894    1 3384  
G9001   1 33701 
G9009   1 33700 
G901    1 7428  
G902    1 3379  
G903    1 3330  
G904    1 3373  
G9050   1 33720 
G90511  1 33721 
G90512  1 33721 
G90513  1 33721 
G90519  1 33721 
G90521  1 33722 
G90522  1 33722 
G90523  1 33722 
G90529  1 33722 
G9059   1 33729 
G908    1 3379  
G909    1 3379  
G910    1 3313  
G911    1 3314  
G912    1 3315  
G913    1 3314  
G914    1 3317  
G918    1 3314  
G919    1 3314  
G92     1 34982 
G930    1 3480  
G931    1 3481  
G932    1 3482  
G933    1 78079 
G9340   1 34830 
G9341   1 34831 
G9349   1 34839 
G935    1 3484  
G936    1 3485  
G937    1 33181 
G9381   1 34881 
G9382   1 34882 
G9389   1 34889 
G939    1 3489  
G94     1 3317  
G950    1 3360  
G9511   1 3361  
G9519   1 3361  
G9520   1 3369  
G9529   1 3369  
G9581   1 3368  
G9589   1 3368  
G959    1 3369  
G960    1 34981 
G9611   1 34939 
G9612   1 3492  
G9619   1 3492  
G968    1 34989 
G969    1 3499  
G970    1 99709 
G971    1 3490  
G972    1 99701 
G9731   1 99811 
G9732   1 99811 
G9741   1 34931 
G9748   1 9982  
G9749   1 9982  
G9751   1 99811 
G9752   1 99811 
G9781   1 99709 
G9782   1 99709 
G980    1 34989 
G988    1 34989 
G990    1 3371  
G992    1 3363  
G998    1 34989 
H00011  1 37311 
H00012  1 37311 
H00013  1 37311 
H00014  1 37311 
H00015  1 37311 
H00016  1 37311 
H00019  1 37311 
H00021  1 37312 
H00022  1 37312 
H00023  1 37312 
H00024  1 37312 
H00025  1 37312 
H00026  1 37312 
H00029  1 37312 
H00031  1 37313 
H00032  1 37313 
H00033  1 37313 
H00034  1 37313 
H00035  1 37313 
H00036  1 37313 
H00039  1 37313 
H0011   1 3732  
H0012   1 3732  
H0013   1 3732  
H0014   1 3732  
H0015   1 3732  
H0016   1 3732  
H0019   1 3732  
H01001  1 37300 
H01002  1 37300 
H01003  1 37300 
H01004  1 37300 
H01005  1 37300 
H01006  1 37300 
H01009  1 37300 
H01011  1 37301 
H01012  1 37301 
H01013  1 37301 
H01014  1 37301 
H01015  1 37301 
H01016  1 37301 
H01019  1 37301 
H01021  1 37302 
H01022  1 37302 
H01023  1 37302 
H01024  1 37302 
H01025  1 37302 
H01026  1 37302 
H01029  1 37302 
H01111  1 37332 
H01112  1 37332 
H01113  1 37332 
H01114  1 37332 
H01115  1 37332 
H01116  1 37332 
H01119  1 37332 
H01121  1 37334 
H01122  1 37334 
H01123  1 37334 
H01124  1 37334 
H01125  1 37334 
H01126  1 37334 
H01129  1 37334 
H01131  1 37331 
H01132  1 37331 
H01133  1 37331 
H01134  1 37331 
H01135  1 37331 
H01136  1 37331 
H01139  1 37331 
H01141  1 37333 
H01142  1 37333 
H01143  1 37333 
H01144  1 37333 
H01145  1 37333 
H01146  1 37333 
H01149  1 37333 
H018    1 3738  
H019    1 3739  
H02001  1 37400 
H02002  1 37400 
H02003  1 37400 
H02004  1 37400 
H02005  1 37400 
H02006  1 37400 
H02009  1 37400 
H02011  1 37404 
H02012  1 37404 
H02013  1 37404 
H02014  1 37404 
H02015  1 37404 
H02016  1 37404 
H02019  1 37404 
H02021  1 37402 
H02022  1 37402 
H02023  1 37402 
H02024  1 37402 
H02025  1 37402 
H02026  1 37402 
H02029  1 37402 
H02031  1 37401 
H02032  1 37401 
H02033  1 37401 
H02034  1 37401 
H02035  1 37401 
H02036  1 37401 
H02039  1 37401 
H02041  1 37403 
H02042  1 37403 
H02043  1 37403 
H02044  1 37403 
H02045  1 37403 
H02046  1 37403 
H02049  1 37403 
H02051  1 37405 
H02052  1 37405 
H02053  1 37405 
H02054  1 37405 
H02055  1 37405 
H02056  1 37405 
H02059  1 37405 
H02101  1 37410 
H02102  1 37410 
H02103  1 37410 
H02104  1 37410 
H02105  1 37410 
H02106  1 37410 
H02109  1 37410 
H02111  1 37414 
H02112  1 37414 
H02113  1 37414 
H02114  1 37414 
H02115  1 37414 
H02116  1 37414 
H02119  1 37414 
H02121  1 37412 
H02122  1 37412 
H02123  1 37412 
H02124  1 37412 
H02125  1 37412 
H02126  1 37412 
H02129  1 37412 
H02131  1 37411 
H02132  1 37411 
H02133  1 37411 
H02134  1 37411 
H02135  1 37411 
H02136  1 37411 
H02139  1 37411 
H02141  1 37413 
H02142  1 37413 
H02143  1 37413 
H02144  1 37413 
H02145  1 37413 
H02146  1 37413 
H02149  1 37413 
H02201  1 37420 
H02202  1 37420 
H02203  1 37420 
H02204  1 37420 
H02205  1 37420 
H02206  1 37420 
H02209  1 37420 
H02211  1 37423 
H02212  1 37423 
H02213  1 37423 
H02214  1 37423 
H02215  1 37423 
H02216  1 37423 
H02219  1 37423 
H02221  1 37422 
H02222  1 37422 
H02223  1 37422 
H02224  1 37422 
H02225  1 37422 
H02226  1 37422 
H02229  1 37422 
H02231  1 37421 
H02232  1 37421 
H02233  1 37421 
H02234  1 37421 
H02235  1 37421 
H02236  1 37421 
H02239  1 37421 
H0230   1 37434 
H0231   1 37434 
H0232   1 37434 
H0233   1 37434 
H0234   1 37434 
H0235   1 37434 
H0236   1 37434 
H02401  1 37430 
H02402  1 37430 
H02403  1 37430 
H02409  1 37430 
H02411  1 37433 
H02412  1 37433 
H02413  1 37433 
H02419  1 37433 
H02421  1 37432 
H02422  1 37432 
H02423  1 37432 
H02429  1 37432 
H02431  1 37431 
H02432  1 37431 
H02433  1 37431 
H02439  1 37431 
H02511  1 37443 
H02512  1 37443 
H02513  1 37443 
H02514  1 37443 
H02515  1 37443 
H02516  1 37443 
H02519  1 37443 
H02521  1 37446 
H02522  1 37446 
H02523  1 37446 
H02524  1 37446 
H02525  1 37446 
H02526  1 37446 
H02529  1 37446 
H02531  1 37441 
H02532  1 37441 
H02533  1 37441 
H02534  1 37441 
H02535  1 37441 
H02536  1 37441 
H02539  1 37441 
H0259   1 37445 
H0260   1 37451 
H0261   1 37451 
H0262   1 37451 
H0263   1 37451 
H0264   1 37451 
H0265   1 37451 
H0266   1 37451 
H0270   1 37450 
H02711  1 37452 
H02712  1 37452 
H02713  1 37452 
H02714  1 37452 
H02715  1 37452 
H02716  1 37452 
H02719  1 37452 
H02721  1 37455 
H02722  1 37455 
H02723  1 37455 
H02724  1 37455 
H02725  1 37455 
H02726  1 37455 
H02729  1 37455 
H02731  1 37453 
H02732  1 37453 
H02733  1 37453 
H02734  1 37453 
H02735  1 37453 
H02736  1 37453 
H02739  1 37453 
H0279   1 37456 
H02811  1 37486 
H02812  1 37486 
H02813  1 37486 
H02814  1 37486 
H02815  1 37486 
H02816  1 37486 
H02819  1 37486 
H02821  1 37484 
H02822  1 37484 
H02823  1 37484 
H02824  1 37484 
H02825  1 37484 
H02826  1 37484 
H02829  1 37484 
H02831  1 37487 
H02832  1 37487 
H02833  1 37487 
H02834  1 37487 
H02835  1 37487 
H02836  1 37487 
H02839  1 37487 
H02841  1 37482 
H02842  1 37482 
H02843  1 37482 
H02844  1 37482 
H02845  1 37482 
H02846  1 37482 
H02849  1 37482 
H02851  1 37483 
H02852  1 37483 
H02853  1 37483 
H02854  1 37483 
H02855  1 37483 
H02856  1 37483 
H02859  1 37483 
H02861  1 37454 
H02862  1 37454 
H02863  1 37454 
H02864  1 37454 
H02865  1 37454 
H02866  1 37454 
H02869  1 37454 
H02871  1 37485 
H02872  1 37485 
H02873  1 37485 
H02874  1 37485 
H02875  1 37485 
H02876  1 37485 
H02879  1 37485 
H0289   1 37489 
H029    1 3749  
H04001  1 37500 
H04002  1 37500 
H04003  1 37500 
H04009  1 37500 
H04011  1 37501 
H04012  1 37501 
H04013  1 37501 
H04019  1 37501 
H04021  1 37502 
H04022  1 37502 
H04023  1 37502 
H04029  1 37502 
H04031  1 37503 
H04032  1 37503 
H04033  1 37503 
H04039  1 37503 
H04111  1 37511 
H04112  1 37511 
H04113  1 37511 
H04119  1 37511 
H04121  1 37515 
H04122  1 37515 
H04123  1 37515 
H04129  1 37515 
H04131  1 37512 
H04132  1 37512 
H04133  1 37512 
H04139  1 37512 
H04141  1 37513 
H04142  1 37513 
H04143  1 37513 
H04149  1 37513 
H04151  1 37514 
H04152  1 37514 
H04153  1 37514 
H04159  1 37514 
H04161  1 37516 
H04162  1 37516 
H04163  1 37516 
H04169  1 37516 
H0419   1 37589 
H04201  1 37520 
H04202  1 37520 
H04203  1 37520 
H04209  1 37520 
H04211  1 37521 
H04212  1 37521 
H04213  1 37521 
H04219  1 37521 
H04221  1 37522 
H04222  1 37522 
H04223  1 37522 
H04229  1 37522 
H04301  1 37530 
H04302  1 37530 
H04303  1 37530 
H04309  1 37530 
H04311  1 37533 
H04312  1 37533 
H04313  1 37533 
H04319  1 37533 
H04321  1 37532 
H04322  1 37532 
H04323  1 37532 
H04329  1 37532 
H04331  1 37531 
H04332  1 37531 
H04333  1 37531 
H04339  1 37531 
H04411  1 37542 
H04412  1 37542 
H04413  1 37542 
H04419  1 37542 
H04421  1 37541 
H04422  1 37541 
H04423  1 37541 
H04429  1 37541 
H04431  1 37543 
H04432  1 37543 
H04433  1 37543 
H04439  1 37543 
H04511  1 37557 
H04512  1 37557 
H04513  1 37557 
H04519  1 37557 
H04521  1 37551 
H04522  1 37551 
H04523  1 37551 
H04529  1 37551 
H04531  1 37555 
H04532  1 37555 
H04533  1 37555 
H04539  1 37555 
H04541  1 37553 
H04542  1 37553 
H04543  1 37553 
H04549  1 37553 
H04551  1 37556 
H04552  1 37556 
H04553  1 37556 
H04559  1 37556 
H04561  1 37552 
H04562  1 37552 
H04563  1 37552 
H04569  1 37552 
H04571  1 37554 
H04572  1 37554 
H04573  1 37554 
H04579  1 37554 
H04611  1 37561 
H04612  1 37561 
H04613  1 37561 
H04619  1 37561 
H0469   1 37569 
H04811  1 37581 
H04812  1 37581 
H04813  1 37581 
H04819  1 37581 
H0489   1 37589 
H049    1 3759  
H0500   1 37600 
H05011  1 37601 
H05012  1 37601 
H05013  1 37601 
H05019  1 37601 
H05021  1 37603 
H05022  1 37603 
H05023  1 37603 
H05029  1 37603 
H05031  1 37602 
H05032  1 37602 
H05033  1 37602 
H05039  1 37602 
H05041  1 37604 
H05042  1 37604 
H05043  1 37604 
H05049  1 37604 
H0510   1 37610 
H05111  1 37611 
H05112  1 37611 
H05113  1 37611 
H05119  1 37611 
H05121  1 37612 
H05122  1 37612 
H05123  1 37612 
H05129  1 37612 
H0520   1 37630 
H05211  1 37636 
H05212  1 37636 
H05213  1 37636 
H05219  1 37636 
H05221  1 37633 
H05222  1 37633 
H05223  1 37633 
H05229  1 37633 
H05231  1 37632 
H05232  1 37632 
H05233  1 37632 
H05239  1 37632 
H05241  1 37631 
H05242  1 37631 
H05243  1 37631 
H05249  1 37631 
H05251  1 37634 
H05252  1 37634 
H05253  1 37634 
H05259  1 37634 
H05261  1 37635 
H05262  1 37635 
H05263  1 37635 
H05269  1 37635 
H0530   1 37640 
H05311  1 37645 
H05312  1 37645 
H05313  1 37645 
H05319  1 37645 
H05321  1 37643 
H05322  1 37643 
H05323  1 37643 
H05329  1 37643 
H05331  1 37647 
H05332  1 37647 
H05333  1 37647 
H05339  1 37647 
H05341  1 37646 
H05342  1 37646 
H05343  1 37646 
H05349  1 37646 
H05351  1 37642 
H05352  1 37642 
H05353  1 37642 
H05359  1 37642 
H05401  1 37650 
H05402  1 37650 
H05403  1 37650 
H05409  1 37650 
H05411  1 37651 
H05412  1 37651 
H05413  1 37651 
H05419  1 37651 
H05421  1 37652 
H05422  1 37652 
H05423  1 37652 
H05429  1 37652 
H0550   1 3766  
H0551   1 3766  
H0552   1 3766  
H0553   1 3766  
H05811  1 37681 
H05812  1 37681 
H05813  1 37681 
H05819  1 37681 
H05821  1 37682 
H05822  1 37682 
H05823  1 37682 
